text,audio_text,path,audio_path
"This vlog is filmed in a static, eye-level medium shot from a front view. The scene is set in a modern, indoor building corridor during the daytime, with large glass doors, white walls, and a high ceiling with visible beams and lights. In the center of the frame, a man with shoulder-length brown hair, wearing a black short-sleeved button-up shirt, black pants, a watch, and a bracelet, stands and speaks to the camera with an engaged and informative expression. He uses various hand gestures as he talks. To his right, a blue and yellow banner with a logo and text is partially visible. The lighting is bright and even. The man speaks, saying, [SPEECH_0].","A clear, neutral male voice speaks at a moderate pace with a steady, informative tone. The audio is clean and free of background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/882020a057a170d61ba2d120802fa60c-Scene-053.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/882020a057a170d61ba2d120802fa60c-Scene-053.wav
"This is an interview, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio during the daytime, with a colorful backdrop featuring a large yellow and orange floral pattern on a yellow wall, and bright, even lighting. In the center, a Black woman with long, black box braids, wearing a maroon ribbed turtleneck top and a gold necklace with a pendant, sits on a green couch. She has prominent makeup, including winged eyeliner and pink eyeshadow, and speaks with an engaged and conversational expression, using hand gestures. She says, [SPEECH_0].","A clear, female voice speaking in a calm and conversational tone. The speech is steady and articulate, with a natural cadence, suggesting a relaxed and informal interview setting.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/937d651bdec618e8cc90dff21f3fc3ed-Scene-008_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/937d651bdec618e8cc90dff21f3fc3ed-Scene-008_subtitle_cropped.wav
"This is a comedy sketch presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio with a plain, vertically paneled wall in the background and high-key lighting. In the center, a man with dark hair, a goatee, and glasses, wearing a dark suit, a light-colored shirt, and a patterned tie, sits holding an acoustic guitar. He speaks to the camera with a neutral expression, then smiles slightly, saying, [SPEECH_0]. To his right, a vintage-style stage light on a stand is visible. Audience laughter is heard in the background after he finishes speaking.","A clear male voice speaks in a calm, conversational tone. After he finishes speaking, audience laughter is heard in the background.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/0a2a3dd1b88ffec5ecfe6f2ec01f9025-Scene-025.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/0a2a3dd1b88ffec5ecfe6f2ec01f9025-Scene-025.wav
"This is a product review video, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio with a plain, dark teal wall and a white table, under bright, high-key lighting. In the center, a man with dark hair and a beard, wearing a black hoodie with a white 'Under Armour' logo, holds a white lacrosse head with a net. He turns the lacrosse head to show different angles while speaking. To his left, a black lacrosse shaft lies on the table, and to his right, another white lacrosse head is placed on the table. The man has an engaged and informative expression. He says, [SPEECH_0].","A clear, male voice speaking in a calm and informative tone. The speech is steady and at a moderate pace, with a neutral emotional tone. The recording is clean, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bb017a6e12fecbd88b8c4376a9f51266-Scene-032.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bb017a6e12fecbd88b8c4376a9f51266-Scene-032.wav
"This is an interview, presented as a static, eye-level close-up shot from a front view. The scene is set in a studio with a plain, light gray background and soft lighting. In the center, an older man with gray hair, wearing glasses and a black t-shirt, sits and speaks directly to the camera with an engaged and conversational expression. He says, [SPEECH_0].","A clear, calm male voice speaks in a steady, conversational tone. The audio is clean and well-recorded, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/90299c5b80ab3168d54745284b2a6617-Scene-008.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/90299c5b80ab3168d54745284b2a6617-Scene-008.wav
"This is a sports talk show, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio during the daytime, with a dark blue wall in the background covered in repeating white square logos featuring a football, a helmet, and a whistle. In the center, a woman with long blonde hair, wearing a green jacket over a grey shirt and a black headset with a microphone, sits at a desk with a laptop and a white tumbler. She has an engaged and conversational expression and is actively speaking and gesturing with her hands. She says, [SPEECH_0].","A clear, female voice speaking in a calm and informative tone. The speech is steady and articulate, with a conversational pace, suggesting a professional studio recording environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/01745cb3316bf3c0437dbe95326ef01c-Scene-059_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/01745cb3316bf3c0437dbe95326ef01c-Scene-059_subtitle_cropped.wav
"This is an interview, presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor office or workshop during the daytime, with white walls and ceiling-mounted fluorescent lights. In the center, a man with a short, salt-and-pepper beard and mustache, wearing a black and grey baseball cap with a red 'Rheem' logo and a black and red collared shirt, is speaking with an engaged and thoughtful expression. He looks slightly off-camera as he talks, saying, [SPEECH_0].","A clear, calm male voice speaking in a neutral and conversational tone. The speech is steady and well-paced, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/caa41c3d5e2d0fd8e457357e6287369b-Scene-008_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/caa41c3d5e2d0fd8e457357e6287369b-Scene-008_subtitle_cropped.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room, possibly a home office or studio, during the daytime, with a white door and a television in the background and soft lighting. In the center foreground, a middle-aged man with short, graying hair and a salt-and-pepper goatee, wearing a black short-sleeved shirt with a colorful 'Cars' movie print, is speaking to the camera with an engaged and friendly expression. To his left is a wooden drawing board with a black frame holding a blank white sheet of paper. To his right, in the background, is a red toy car resembling Lightning McQueen from the 'Cars' movie. He says, [SPEECH_0]. After speaking, he turns his head to look at the drawing board. A short, upbeat musical sting plays at the end of the speech.","A clear, friendly male voice speaks in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio. A short, upbeat musical sting plays at the end of the speech.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/890251ea1ff2fa034dc0d641b5f9b23d-Scene-004.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/890251ea1ff2fa034dc0d641b5f9b23d-Scene-004.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room, likely a home office or study, with soft lighting. In the center foreground, a man with silver/gray hair styled in a pompadour, a salt-and-pepper beard, and wearing a red t-shirt, sits and speaks directly to the camera with an engaged and expressive expression, gesturing with his hands. To his left, a tall, narrow stack of books with visible spines, including titles by Neil Gaiman and Steven Johnson, stands in the background. Behind him, a large, dark, flat-screen television is mounted on the wall. A black microphone with a foam windscreen is positioned in the left foreground. The man speaks, saying, [SPEECH_0].","A clear, neutral male voice speaks at a moderate pace in a calm and informative tone. The audio is clean with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/a6dca2dbc8ea4760c355cd1479b194c6-Scene-062_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/a6dca2dbc8ea4760c355cd1479b194c6-Scene-062_subtitle_cropped.wav
"This is a comedy sketch presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio with a large blue world map on the wall in the background and bright, even studio lighting. In the center foreground, a Black man with short hair, wearing a dark suit, a white shirt, and a purple tie, sits and speaks with an engaged and expressive demeanor. He holds a yellow pencil in his left hand and gestures with both hands as he talks. In the top right of the frame, an inset image displays a long, rusty brown metal border fence in a desert landscape. The man speaks, saying, [SPEECH_0]. Immediately after, audience laughter is heard.","A clear, male voice speaking in a comedic and animated tone, followed by a burst of audience laughter.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/03ec6e04f4d40f4135b0080192aecb85-Scene-029.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/03ec6e04f4d40f4135b0080192aecb85-Scene-029.wav
